,time,code,open,high,low,close,volume,option_code,type,maturity_date,strike,strike price,time_to_mature,date,spot price,black vol,sabr vol,delta,vega,theta,gamma,riskfree rate
574,2022-07-22 09:45:00,10004307.SH,0.0084,0.0105,0.0084,0.0096,6660.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.02375,2022-07-22,4.328,0.12306242203565895,0.12969554896916458,0.162826131577809,0.18077724822651575,0.028028817877778778,2.538635968107883,-0.02025782691069724
575,2022-07-22 09:45:00,10004314.SH,0.0068,0.0068,0.0053,0.0055,5644.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.02375,2022-07-22,4.328,0.1620904268500983,0.1565622086008381,-0.1329838430763619,0.10973205877284897,0.019012977359178507,2.405131649396708,-0.02025782691069724
576,2022-07-22 09:45:00,10004315.SH,0.0292,0.0292,0.0218,0.0245,19947.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.02375,2022-07-22,4.328,0.1449639517718975,0.1350135201226469,-0.4358937106818672,0.24319147251539164,0.03502298862034792,4.575007039875345,-0.02025782691069724
577,2022-07-22 09:45:00,10004316.SH,0.0925,0.0925,0.0771,0.0838,13449.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.02375,2022-07-22,4.328,0.15414866929553828,0.12969554896916458,-0.8371738684509467,0.1807772480599823,0.028028817711245324,2.538413923502958,-0.02025782691069724
578,2022-07-22 09:45:00,10004320.SH,0.1845,0.1845,0.1662,0.1749,2938.0,510300P2207M04500,P,2022-07-27 15:30:00,4.5,4.5,0.02375,2022-07-22,4.328,0.20044748014225555,0.14212645276773928,-0.97286162459298,0.047546731440917256,0.009372434384147255,0.5231370892033738,-0.02025782691069724
579,2022-07-22 09:50:00,10004306.SH,0.0501,0.0509,0.045,0.045,12443.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.023666666666666666,2022-07-22,4.317,0.1264261071073982,0.13562204662735675,0.5145897428171509,0.25805776271425884,0.05156958393648381,4.564348898838944,-0.01620626152855779
580,2022-07-22 09:50:00,10004307.SH,0.0098,0.01,0.008,0.0082,5571.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.023666666666666666,2022-07-22,4.317,0.1273229025703907,0.13465968032134945,0.1415761132217419,0.16750087467043429,0.03717969265792931,2.208122573676974,-0.01620626152855779
581,2022-07-22 09:50:00,10004314.SH,0.0055,0.0069,0.0054,0.0069,4977.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.023666666666666666,2022-07-22,4.317,0.1633542554241154,0.15976823602407975,-0.1620551769998535,0.12910716773451014,0.032066478639070084,2.676414645463865,-0.01620626152855779
582,2022-07-22 09:50:00,10004315.SH,0.0244,0.0285,0.0239,0.028,12158.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.023666666666666666,2022-07-22,4.317,0.14226025226971611,0.13562204662735675,-0.4854102573226271,0.25805776282528115,0.05156958393648381,4.564348898838944,-0.01620626152855779
583,2022-07-22 09:50:00,10004316.SH,0.0839,0.0911,0.0822,0.091,6695.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.023666666666666666,2022-07-22,4.317,0.1486781526887325,0.13465968032134945,-0.8584238866404803,0.16750087517003465,0.03717969265792931,2.2080115513745113,-0.01620626152855779
584,2022-07-22 09:55:00,10004306.SH,0.0452,0.0459,0.041,0.0459,13235.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.023583333333333335,2022-07-22,4.317,0.13020045986618953,0.13602554306864453,0.5171511963109054,0.25708939732638214,0.04580890800021109,4.561240274369993,-0.010006156356513727
585,2022-07-22 09:55:00,10004307.SH,0.0081,0.0084,0.007,0.0082,3780.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.023583333333333335,2022-07-22,4.317,0.12756239877633746,0.13363222022381932,0.14075377829936286,0.16832883525941256,0.0315454218302591,2.2155610679419624,-0.010006156356513727
586,2022-07-22 09:55:00,10004314.SH,0.0068,0.0076,0.0066,0.0066,2198.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.023583333333333335,2022-07-22,4.317,0.1614290002782604,0.15869696459665353,-0.15855361645833455,0.12721515812996742,0.028135239693583003,2.6698643296185764,-0.010006156356513727
587,2022-07-22 09:55:00,10004315.SH,0.0281,0.0312,0.0273,0.0274,15313.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.023583333333333335,2022-07-22,4.317,0.14015550251682596,0.13602554306864453,-0.4828488038288725,0.25708939732638214,0.045808907778166486,4.562128452789693,-0.010006156356513727
588,2022-07-22 09:55:00,10004316.SH,0.0909,0.0973,0.0896,0.0896,7108.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.023583333333333335,2022-07-22,4.317,0.1415881592630091,0.13363222022381932,-0.8592462219514374,0.1683288350928791,0.0315454218302591,2.2146728895222623,-0.010006156356513727
589,2022-07-22 10:00:00,10004306.SH,0.0457,0.0491,0.042,0.0426,9139.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.0235,2022-07-22,4.313,0.12684205581120814,0.13648999960405359,0.5023754778843426,0.2572442987514023,0.04818205456835756,4.527489494421388,-0.00879657554835209
590,2022-07-22 10:00:00,10004307.SH,0.0082,0.0092,0.0073,0.0075,2428.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.0235,2022-07-22,4.313,0.12778312172815304,0.13568584756352023,0.13576488638866735,0.16098692712240847,0.032104364000584695,2.138178523125589,-0.00879657554835209
591,2022-07-22 10:00:00,10004314.SH,0.0065,0.0072,0.0061,0.0071,2080.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.0235,2022-07-22,4.313,0.16164059750395202,0.1585775299316969,-0.16561600224562767,0.1311598170627981,0.030413412066554457,2.7262636592695344,-0.00879657554835209
592,2022-07-22 10:00:00,10004315.SH,0.0274,0.0301,0.0252,0.03,8447.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.0235,2022-07-22,4.313,0.14402030686868278,0.13648999960405359,-0.4976245225885023,0.2572442990844692,0.04818205456835756,4.527711539026313,-0.00879657554835209
593,2022-07-22 10:00:00,10004316.SH,0.0898,0.0952,0.0854,0.0945,5027.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.0235,2022-07-22,4.313,0.1509176586813013,0.13568584756352023,-0.8642351143617333,0.16098692734445308,0.03210436405609585,2.1365131885886512,-0.00879657554835209
594,2022-07-22 10:05:00,10004306.SH,0.0426,0.0474,0.0419,0.0469,7538.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.023416666666666665,2022-07-22,4.32,0.12748112050385008,0.13644014268064136,0.5349724923053856,0.25222014188308606,0.05128649172014832,4.562128452789693,-0.006639998861973688
595,2022-07-22 10:05:00,10004307.SH,0.0074,0.0089,0.0074,0.0088,2642.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.023416666666666665,2022-07-22,4.32,0.12829630168161954,0.13448168086540674,0.15186728258287374,0.17232739013550713,0.0362800272046826,2.351341343853619,-0.006639998861973688
596,2022-07-22 10:05:00,10004314.SH,0.0071,0.0072,0.0062,0.0063,1613.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.023416666666666665,2022-07-22,4.32,0.16244553534713002,0.16038767192105832,-0.15123516261539294,0.12199570742499333,0.031383623089187296,2.55262477821816,-0.006639998861973688
597,2022-07-22 10:05:00,10004315.SH,0.0298,0.0305,0.0265,0.0267,7471.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.023416666666666665,2022-07-22,4.32,0.14257032233011951,0.13644014268064136,-0.4650275075013255,0.25222014155001915,0.051286491498103715,4.562350497394618,-0.006639998861973688
598,2022-07-22 10:05:00,10004316.SH,0.0949,0.0955,0.088,0.088,6162.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.023416666666666665,2022-07-22,4.32,0.14592347652660864,0.13448168086540674,-0.8481327173903708,0.17232739013550713,0.03628002698263799,2.3510082769462315,-0.006639998861973688
599,2022-07-22 10:10:00,10004306.SH,0.047,0.0493,0.0456,0.0475,8567.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.023333333333333334,2022-07-22,4.323,0.12264494783472804,0.13504180662937973,0.5492895316372426,0.24718522473321514,0.05185750651115484,4.617639604020951,-0.007504409706821138
600,2022-07-22 10:10:00,10004307.SH,0.0088,0.0094,0.0084,0.0088,2048.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.023333333333333334,2022-07-22,4.323,0.12534534202115774,0.13267369846177726,0.1565613690357459,0.17367621601982464,0.037729833091137976,2.4412694088482567,-0.007504409706821138
601,2022-07-22 10:10:00,10004314.SH,0.0062,0.0064,0.0056,0.0058,2840.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.023333333333333334,2022-07-22,4.323,0.1615046109595567,0.1599157845973592,-0.14341325710320874,0.11587344395103116,0.031002961753401337,2.4821256161544625,-0.007504409706821138
602,2022-07-22 10:10:00,10004315.SH,0.0267,0.0279,0.0246,0.0256,7176.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.023333333333333334,2022-07-22,4.323,0.14306599451842775,0.13504180662937973,-0.45071046872458,0.24718522440014823,0.05185750628911023,4.618083693230801,-0.007504409706821138
603,2022-07-22 10:10:00,10004316.SH,0.088,0.0897,0.0845,0.0864,6226.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.023333333333333334,2022-07-22,4.323,0.14970574198035838,0.13267369846177726,-0.843438630715454,0.1736762162973804,0.037729833035626825,2.4420465649654943,-0.007504409706821138
604,2022-07-22 10:15:00,10004306.SH,0.0475,0.0488,0.0439,0.0449,6935.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.02325,2022-07-22,4.317,0.1273279090507767,0.13620532072713937,0.5217706589011328,0.2530902554198633,0.05018316073801543,4.581668378023096,-0.005803475426755028
605,2022-07-22 10:15:00,10004307.SH,0.0088,0.0092,0.0078,0.008,2233.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.02325,2022-07-22,4.317,0.1273715212045544,0.13466186056907314,0.14349300037075352,0.16593894935912346,0.034112306701583606,2.256417275248168,-0.005803475426755028
606,2022-07-22 10:15:00,10004314.SH,0.0058,0.0068,0.0056,0.0065,1390.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.02325,2022-07-22,4.317,0.1617812143149211,0.15955708303278135,-0.1558263266754345,0.12419141176556181,0.03105353990617843,2.628230966195133,-0.005803475426755028
607,2022-07-22 10:15:00,10004315.SH,0.0255,0.0288,0.0243,0.0278,7612.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.02325,2022-07-22,4.317,0.14262994260331588,0.13620532072713937,-0.47822934134966744,0.253090255308841,0.050183160515970826,4.582334511837871,-0.005803475426755028
608,2022-07-22 10:15:00,10004316.SH,0.0864,0.0925,0.0842,0.0909,4289.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.02325,2022-07-22,4.317,0.14918817436384368,0.13466186056907314,-0.856506999991069,0.16593894947014576,0.03411230675709476,2.255973186038318,-0.005803475426755028
609,2022-07-22 10:20:00,10004306.SH,0.0448,0.0497,0.044,0.0497,7631.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.023166666666666665,2022-07-22,4.325,0.1269078373970751,0.13559648844579708,0.553474429176859,0.24375529039666333,0.05281986159566543,4.652722651599106,-0.0036388738892956544
610,2022-07-22 10:20:00,10004307.SH,0.008,0.0093,0.0078,0.0092,2992.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.023166666666666665,2022-07-22,4.325,0.12585673511799353,0.13149950638084434,0.1561172073838435,0.17643548183565727,0.03790644936829679,2.4418245203605693,-0.0036388738892956544
611,2022-07-22 10:20:00,10004314.SH,0.0064,0.0069,0.0055,0.0057,930.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.023166666666666665,2022-07-22,4.325,0.16302936184707434,0.16198007552967097,-0.14391124961155022,0.11365871388502313,0.03189551683879799,2.511713059760723,-0.0036388738892956544
612,2022-07-22 10:20:00,10004315.SH,0.028,0.029,0.0242,0.0242,6256.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.023166666666666665,2022-07-22,4.325,0.14096092043919012,0.13559648844579708,-0.4465255710739413,0.24375529050768563,0.052819861373620824,4.653388785413881,-0.0036388738892956544
613,2022-07-22 10:20:00,10004316.SH,0.091,0.0928,0.0833,0.0833,3614.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.023166666666666665,2022-07-22,4.325,0.1423489294212532,0.13149950638084434,-0.8438827932000237,0.17643548178014612,0.03790644931278564,2.4420465649654943,-0.0036388738892956544
614,2022-07-22 10:25:00,10004306.SH,0.0496,0.052,0.0476,0.048,10737.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.023083333333333334,2022-07-22,4.322,0.1279718696801484,0.13632092815664396,0.5421496807045401,0.24644972040910318,0.05276934755826801,4.626521388217952,-0.0019035684483097142
615,2022-07-22 10:25:00,10004307.SH,0.0093,0.0103,0.0086,0.0088,3927.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.023083333333333334,2022-07-22,4.322,0.12714125995504402,0.133083988959127,0.15172570511090555,0.1724409843806285,0.03664076309028985,2.3734347820436597,-0.0019035684483097142
616,2022-07-22 10:25:00,10004314.SH,0.0056,0.0061,0.0053,0.006,1818.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.023083333333333334,2022-07-22,4.322,0.16303383606134572,0.16176558359985765,-0.14840395951010166,0.1170350898416217,0.032312488074115464,2.5538460235452476,-0.0019035684483097142
617,2022-07-22 10:25:00,10004315.SH,0.0244,0.0259,0.0234,0.0255,7426.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.023083333333333334,2022-07-22,4.322,0.14184103633976267,0.13632092815664396,-0.4578503193242156,0.24644972040910318,0.05276934744724571,4.626299343613027,-0.0019035684483097142
618,2022-07-22 10:25:00,10004316.SH,0.0835,0.0864,0.0813,0.086,5850.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.023083333333333334,2022-07-22,4.322,0.14446542551034625,0.133083988959127,-0.8482742948068278,0.1724409846026731,0.03664076286824525,2.3732127374387346,-0.0019035684483097142
619,2022-07-22 10:30:00,10004306.SH,0.0482,0.0519,0.0464,0.048,7000.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.023,2022-07-22,4.322,0.1282391069053061,0.13728916863481944,0.5438810548596962,0.24580195390200288,0.052150083140745096,4.590994251429947,-0.0011183964142458022
620,2022-07-22 10:30:00,10004307.SH,0.0087,0.01,0.0083,0.0088,1784.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.023,2022-07-22,4.322,0.12738668541111983,0.1341123128730933,0.15434858313678745,0.17297489846024305,0.03625474020996222,2.396971510165713,-0.0011183964142458022
621,2022-07-22 10:30:00,10004314.SH,0.0059,0.0063,0.0056,0.006,778.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.023,2022-07-22,4.322,0.16331577319534252,0.1621455998422518,-0.14747174570395316,0.11680284001114316,0.03181397378870798,2.5301982731207318,-0.0011183964142458022
622,2022-07-22 10:30:00,10004315.SH,0.0255,0.0268,0.0235,0.0258,4486.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.023,2022-07-22,4.322,0.14327150738034988,0.13728916863481944,-0.4561189452800818,0.24580195367995827,0.05215008369585661,4.590994251429947,-0.0011183964142458022
623,2022-07-22 10:30:00,10004316.SH,0.0862,0.0884,0.0817,0.0868,4335.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.023,2022-07-22,4.322,0.14872590361935198,0.1341123128730933,-0.8456514171140128,0.1729748986267765,0.036254740320984524,2.395861287141088,-0.0011183964142458022
624,2022-07-22 10:35:00,10004306.SH,0.0475,0.0492,0.0444,0.0451,5031.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.022916666666666665,2022-07-22,4.318,0.12677435808066462,0.13730837674022725,0.526205921946854,0.24812615095903823,0.05159275096033866,4.590106073010247,-0.0021123911645692236
625,2022-07-22 10:35:00,10004307.SH,0.0086,0.009,0.0076,0.0081,2368.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.022916666666666665,2022-07-22,4.318,0.1278915256948945,0.13514050513224546,0.14517559210336373,0.16551069181858225,0.03466514980621227,2.2783996911357463,-0.0021123911645692236
626,2022-07-22 10:35:00,10004314.SH,0.0061,0.0065,0.0058,0.0064,2111.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.022916666666666665,2022-07-22,4.318,0.16306238948181734,0.1613366777340742,-0.15457280982955623,0.12094000989559817,0.03205267562478298,2.6175728251587316,-0.0021123911645692236
627,2022-07-22 10:35:00,10004315.SH,0.0258,0.028,0.025,0.0277,4623.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.022916666666666665,2022-07-22,4.318,0.14477543389186606,0.13730837674022725,-0.47379407841496857,0.24812615151414974,0.05159275073829406,4.590106073010247,-0.0021123911645692236
628,2022-07-22 10:35:00,10004316.SH,0.0868,0.0914,0.0841,0.0902,4023.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.022916666666666665,2022-07-22,4.318,0.15045611211213372,0.13514050513224546,-0.8548244083694811,0.16551069204062685,0.03466514986172342,2.277733557320971,-0.0021123911645692236
629,2022-07-22 10:40:00,10004306.SH,0.045,0.045,0.0414,0.0424,7441.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.022833333333333334,2022-07-22,4.313,0.12815352309554856,0.1359712512135466,0.5082991167970619,0.25405382642063046,0.055293716050286434,4.6136428011323005,-0.0008750727908201876
630,2022-07-22 10:40:00,10004307.SH,0.008,0.008,0.007,0.0073,2802.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.022833333333333334,2022-07-22,4.313,0.12852439641966756,0.136351804508145,0.13669558845963437,0.15809778280972964,0.03557984212809728,2.1783685966170196,-0.0008750727908201876
631,2022-07-22 10:40:00,10004314.SH,0.0065,0.0069,0.0061,0.0068,1211.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.022833333333333334,2022-07-22,4.313,0.16169139813517597,0.15964809096825633,-0.16077632936095654,0.12684541961238693,0.035357471672714524,2.688738121037204,-0.0008750727908201876
632,2022-07-22 10:40:00,10004315.SH,0.0279,0.0302,0.0274,0.029,6868.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.022833333333333334,2022-07-22,4.313,0.141995806317979,0.1359712512135466,-0.4917008835647607,0.25405382653165276,0.05529371627233104,4.614086890342151,-0.0008750727908201876
633,2022-07-22 10:40:00,10004316.SH,0.0907,0.0955,0.0902,0.0943,4846.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.022833333333333334,2022-07-22,4.313,0.15152926174515402,0.136351804508145,-0.8633044117356548,0.1580977830872854,0.03557984196156383,2.178257574314557,-0.0008750727908201876
634,2022-07-22 10:45:00,10004306.SH,0.0428,0.043,0.0386,0.0401,6653.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.02275,2022-07-22,4.31,0.1261930117301111,0.13572515813654856,0.49731376305928165,0.2542124832860537,0.05143512171734699,4.60698146298455,-0.0017222323854498571
635,2022-07-22 10:45:00,10004307.SH,0.0073,0.0074,0.0063,0.0067,4226.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.02275,2022-07-22,4.31,0.12802655183771727,0.13663081722283532,0.13084870353896605,0.15186627833063682,0.03211883381482039,2.1183055309847987,-0.0017222323854498571
636,2022-07-22 10:45:00,10004314.SH,0.0068,0.0075,0.0067,0.0069,2146.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.02275,2022-07-22,4.31,0.15987157195923035,0.15762557401327434,-0.16285330584064894,0.12867251558690285,0.03281124660858836,2.730704551368035,-0.0017222323854498571
637,2022-07-22 10:45:00,10004315.SH,0.0293,0.0321,0.029,0.0306,8635.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.02275,2022-07-22,4.31,0.1434480486842709,0.13572515813654856,-0.5026862370804963,0.2542124831750314,0.05143512171734699,4.6065373737746995,-0.0017222323854498571
638,2022-07-22 10:45:00,10004316.SH,0.0938,0.0997,0.0937,0.0969,4679.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.02275,2022-07-22,4.31,0.15287225068954746,0.13663081722283532,-0.8691512964897896,0.15186627821961451,0.03211883381482039,2.1178614417749486,-0.0017222323854498571
639,2022-07-22 10:50:00,10004306.SH,0.0397,0.0414,0.0378,0.0389,5015.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.02266666666666667,2022-07-22,4.309,0.1239823506535172,0.1365221720161516,0.48893795945303964,0.25219806332188455,0.05122489366016225,4.582112467232946,-0.005480798961492233
640,2022-07-22 10:50:00,10004307.SH,0.0066,0.0071,0.0061,0.0064,1012.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.02266666666666667,2022-07-22,4.309,0.12731752300405283,0.13737842192834396,0.12730407894512297,0.14856585489608776,0.032201823207955727,2.0587975768648903,-0.005480798961492233
641,2022-07-22 10:50:00,10004314.SH,0.0071,0.0075,0.0065,0.0072,794.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.02266666666666667,2022-07-22,4.309,0.16135108255817196,0.15852036015057672,-0.1683099170035618,0.12992589071281202,0.03293151895622515,2.788214104043618,-0.005480798961492233
642,2022-07-22 10:50:00,10004315.SH,0.0306,0.0324,0.0292,0.0319,5853.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.02266666666666667,2022-07-22,4.309,0.14705183557177526,0.1365221720161516,-0.5110620409087829,0.25219806409904066,0.05122489321607304,4.583000645652646,-0.005480798961492233
643,2022-07-22 10:50:00,10004316.SH,0.0974,0.1,0.0948,0.0989,4618.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.02266666666666667,2022-07-22,4.309,0.15965814983989435,0.13737842192834396,-0.8726959215277219,0.1485658549515989,0.03220182298591112,2.0583534876550402,-0.005480798961492233
644,2022-07-22 10:55:00,10004306.SH,0.0389,0.0389,0.0351,0.0384,7307.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.022583333333333334,2022-07-22,4.307,0.1266878167294911,0.13605516029899378,0.4850297232739109,0.2558942173713774,0.05081210874280373,4.583444734862496,-0.005620286250828446
645,2022-07-22 10:55:00,10004307.SH,0.0064,0.0065,0.0055,0.0063,3907.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.022583333333333334,2022-07-22,4.307,0.12888511625022714,0.13816226196105566,0.12625784628905734,0.14679864851485647,0.0315651914606363,2.0596857552845904,-0.005620286250828446
646,2022-07-22 10:55:00,10004314.SH,0.0071,0.008,0.0071,0.0072,2100.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.022583333333333334,2022-07-22,4.307,0.15971165953827385,0.15684707656557345,-0.16723789147965462,0.13258361486467862,0.03254117331152884,2.776334717680129,-0.005620286250828446
647,2022-07-22 10:55:00,10004315.SH,0.032,0.0348,0.0315,0.032,7511.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.022583333333333334,2022-07-22,4.307,0.14420601895457086,0.13605516029899378,-0.5149702773099563,0.255894217593422,0.05081210874280373,4.584332913282196,-0.005620286250828446
648,2022-07-22 10:55:00,10004316.SH,0.0988,0.1044,0.0988,0.0996,6976.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.022583333333333334,2022-07-22,4.307,0.15491007439748686,0.13816226196105566,-0.8737421541837875,0.14679864879241222,0.0315651915716586,2.0596857552845904,-0.005620286250828446
649,2022-07-22 11:00:00,10004306.SH,0.0388,0.0391,0.0346,0.0348,5252.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.0225,2022-07-22,4.301,0.1255986796532517,0.1367689830714169,0.4534582811466237,0.2557630689459245,0.054818768191466916,4.517275442594837,-0.008216380651142418
650,2022-07-22 11:00:00,10004307.SH,0.0062,0.0065,0.0052,0.0055,2515.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.0225,2022-07-22,4.301,0.1294072537935373,0.1407532799390058,0.1145773536048722,0.1368730030981702,0.03297599798779416,1.8705037518884637,-0.008216380651142418
651,2022-07-22 11:00:00,10004314.SH,0.0072,0.0083,0.0071,0.0083,1406.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.0225,2022-07-22,4.301,0.1616134753669586,0.1577863818891384,-0.18613443070192304,0.14126576541872993,0.03717253904689244,2.9650726318664056,-0.008216380651142418
652,2022-07-22 11:00:00,10004315.SH,0.032,0.0356,0.0312,0.0356,11001.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.0225,2022-07-22,4.301,0.14766932901776328,0.1367689830714169,-0.5465417185490651,0.2557630693900137,0.054818768191466916,4.516387264175137,-0.008216380651142418
653,2022-07-22 11:00:00,10004316.SH,0.0995,0.1059,0.0982,0.1058,3162.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.0225,2022-07-22,4.301,0.16278437459498657,0.1407532799390058,-0.8854226460908166,0.13687300337572594,0.03297599793228301,1.871836019518014,-0.008216380651142418
654,2022-07-22 11:05:00,10004306.SH,0.0348,0.0388,0.0346,0.0378,7310.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.022416666666666668,2022-07-22,4.305,0.12919026269864897,0.13713814956597162,0.47371038269794497,0.2566566115191904,0.05128389291009228,4.5496939549138915,-0.006573104520913935
655,2022-07-22 11:05:00,10004307.SH,0.0055,0.0063,0.0053,0.0062,1451.0,510300C2207M04400,C,2022-07-27 15:30:00,4.4,4.4,0.022416666666666668,2022-07-22,4.305,0.13069289832889835,0.13943789187872635,0.12178458980161011,0.14411274468217883,0.031415251011690515,1.9858559241470175,-0.006573104520913935
656,2022-07-22 11:05:00,10004314.SH,0.0082,0.0083,0.0071,0.0076,1114.0,510300P2207M04200,P,2022-07-27 15:30:00,4.2,4.2,0.022416666666666668,2022-07-22,4.305,0.16113202175703262,0.15790159847112936,-0.1742624854972341,0.13621269162600314,0.03348743554676403,2.848499214280764,-0.006573104520913935
657,2022-07-22 11:05:00,10004315.SH,0.0355,0.0358,0.0316,0.0328,5937.0,510300P2207M04300,P,2022-07-27 15:30:00,4.3,4.3,0.022416666666666668,2022-07-22,4.305,0.14427052055237194,0.13713814956597162,-0.5262896172197884,0.256656611741235,0.05128389268804767,4.550138044123742,-0.006573104520913935
658,2022-07-22 11:05:00,10004316.SH,0.1055,0.1062,0.0989,0.1006,3820.0,510300P2207M04400,P,2022-07-27 15:30:00,4.4,4.4,0.022416666666666668,2022-07-22,4.305,0.15173681972376293,0.13943789187872635,-0.878215410393679,0.14411274440462307,0.03141525128924627,1.98552285723963,-0.006573104520913935
659,2022-07-22 11:10:00,10004306.SH,0.0378,0.0389,0.0363,0.0367,6180.0,510300C2207M04300,C,2022-07-27 15:30:00,4.3,4.3,0.022333333333333334,2022-07-22,4.303,0.12939380407547357,0.1381769107615043,0.4710643244365542,0.25589912500123546,0.04539129361269545,4.502176409459935,-0.0062997281828232445
